Epoch,Batch,Loss,Recon,KLD
17,550,0.2557,0.2198,7.1834
17,551,0.2623,0.2272,7.0151
17,552,0.2750,0.2389,7.2221
17,553,0.2579,0.2225,7.0635
17,554,0.2695,0.2338,7.1476
17,555,0.2618,0.2250,7.3708
17,556,0.2533,0.2170,7.2621
17,557,0.2693,0.2339,7.0748
17,558,0.2542,0.2169,7.4579
17,559,0.2598,0.2250,6.9588
17,560,0.2589,0.2235,7.0713
17,561,0.2579,0.2225,7.0787
17,562,0.2666,0.2298,7.3501
17,563,0.2676,0.2307,7.3899
17,564,0.2820,0.2464,7.1245
17,565,0.2407,0.2063,6.8772
17,566,0.2541,0.2170,7.4047
17,567,0.2552,0.2190,7.2386
17,568,0.2522,0.2154,7.3555
17,569,0.2607,0.2251,7.1112
17,570,0.2619,0.2244,7.5000
17,571,0.2933,0.2583,6.9872
17,572,0.2551,0.2191,7.1972
17,573,0.2815,0.2439,7.5225
17,574,0.2743,0.2384,7.1821
17,575,0.2630,0.2264,7.3274
17,576,0.2493,0.2121,7.4350
17,577,0.2573,0.2217,7.1303
17,578,0.2826,0.2475,7.0254
17,579,0.2572,0.2212,7.2005
17,580,0.2517,0.2162,7.0862
17,581,0.2725,0.2368,7.1485
17,582,0.2427,0.2062,7.2972
17,583,0.2598,0.2255,6.8744
17,584,0.2644,0.2289,7.1008
17,585,0.2934,0.2579,7.0962
17,586,0.2695,0.2349,6.9175
17,587,0.2584,0.2242,6.8436
17,588,0.2693,0.2350,6.8695
17,589,0.2669,0.2319,6.9892
17,590,0.2633,0.2285,6.9615
17,591,0.2511,0.2140,7.4284
17,592,0.2636,0.2270,7.3127
17,593,0.2895,0.2543,7.0254
17,594,0.2707,0.2337,7.4035
17,595,0.2574,0.2199,7.5017
17,596,0.2983,0.2622,7.2204
17,597,0.2435,0.2070,7.2929
17,598,0.2484,0.2119,7.3109
17,599,0.2641,0.2280,7.2257
17,600,0.2539,0.2175,7.2859
17,601,0.2658,0.2303,7.1113
17,602,0.2425,0.2067,7.1685
17,603,0.2523,0.2174,6.9799
17,604,0.2672,0.2330,6.8343
17,605,0.2499,0.2152,6.9455
17,606,0.2418,0.2080,6.7490
17,607,0.2818,0.2464,7.0770
17,608,0.2682,0.2312,7.3950
17,609,0.2900,0.2544,7.1213
17,610,0.2838,0.2469,7.3823
17,611,0.2509,0.2142,7.3382
17,612,0.2484,0.2128,7.1283
17,613,0.2359,0.2007,7.0295
17,614,0.2811,0.2438,7.4559
17,615,0.2501,0.2143,7.1601
17,616,0.2673,0.2317,7.1356
17,617,0.2527,0.2160,7.3273
17,618,0.2621,0.2257,7.2861
17,619,0.2513,0.2150,7.2628
17,620,0.2686,0.2321,7.3002
17,621,0.2631,0.2259,7.4419
17,622,0.2678,0.2304,7.4842
17,623,0.2730,0.2375,7.1082
17,624,0.2634,0.2272,7.2439
17,625,0.2772,0.2407,7.3015
17,626,0.2668,0.2312,7.1240
17,627,0.2700,0.2339,7.2302
17,628,0.2509,0.2165,6.8794
17,629,0.2582,0.2222,7.2104
17,630,0.2594,0.2226,7.3702
17,631,0.2614,0.2257,7.1390
17,632,0.2728,0.2372,7.1135
17,633,0.2678,0.2315,7.2645
17,634,0.2421,0.2063,7.1649
17,635,0.2593,0.2234,7.1900
17,636,0.2502,0.2148,7.0671
17,637,0.2629,0.2267,7.2525
17,638,0.2569,0.2198,7.4232
17,639,0.2632,0.2269,7.2645
17,640,0.2547,0.2170,7.5400
17,641,0.2577,0.2221,7.1253
17,642,0.2664,0.2321,6.8646
17,643,0.2542,0.2195,6.9397
17,644,0.2833,0.2468,7.2910
17,645,0.2678,0.2321,7.1442
17,646,0.2699,0.2332,7.3298
17,647,0.2694,0.2327,7.3407
17,648,0.2519,0.2163,7.1174
17,649,0.2915,0.2552,7.2676
17,650,0.2462,0.2098,7.2687
17,651,0.2471,0.2113,7.1519
17,652,0.2508,0.2152,7.1263
17,653,0.2643,0.2294,6.9872
17,654,0.2580,0.2220,7.1967
17,655,0.2668,0.2307,7.2114
17,656,0.2482,0.2137,6.8963
17,657,0.2583,0.2229,7.0867
17,658,0.2913,0.2540,7.4515
18,0,0.2687,0.2330,7.1343
18,1,0.2528,0.2168,7.1984
18,2,0.2512,0.2150,7.2310
18,3,0.2760,0.2395,7.2986
18,4,0.2529,0.2169,7.2027
18,5,0.2589,0.2211,7.5554
18,6,0.2687,0.2310,7.5323
18,7,0.2685,0.2322,7.2675
18,8,0.2670,0.2299,7.4158
18,9,0.2500,0.2135,7.3108
18,10,0.2434,0.2064,7.4013
18,11,0.2510,0.2161,6.9805
18,12,0.2742,0.2397,6.9033
18,13,0.2745,0.2377,7.3711
18,14,0.2440,0.2076,7.2815
18,15,0.2639,0.2288,7.0223
18,16,0.2737,0.2363,7.4837
18,17,0.2689,0.2338,7.0154
18,18,0.2623,0.2283,6.8022
18,19,0.2793,0.2427,7.3147
18,20,0.2562,0.2203,7.1771
18,21,0.2575,0.2225,6.9962
18,22,0.2568,0.2209,7.1836
18,23,0.2420,0.2062,7.1546
18,24,0.2749,0.2387,7.2339
18,25,0.2900,0.2529,7.4138
18,26,0.2544,0.2180,7.2758
18,27,0.2710,0.2339,7.4123
18,28,0.2628,0.2263,7.3024
18,29,0.2795,0.2430,7.3083
18,30,0.2601,0.2232,7.3917
18,31,0.2542,0.2174,7.3446
18,32,0.2754,0.2383,7.4218
18,33,0.2851,0.2467,7.6836
18,34,0.2560,0.2184,7.5078
18,35,0.2744,0.2368,7.5307
18,36,0.2723,0.2339,7.6823
18,37,0.2527,0.2153,7.4762
18,38,0.2556,0.2183,7.4518
18,39,0.2561,0.2180,7.6224
18,40,0.2852,0.2475,7.5530
18,41,0.2491,0.2129,7.2312
18,42,0.2745,0.2395,6.9913
18,43,0.2604,0.2237,7.3469
18,44,0.2338,0.1980,7.1480
18,45,0.2693,0.2340,7.0569
18,46,0.2630,0.2274,7.1157
18,47,0.2851,0.2490,7.2027
18,48,0.2449,0.2096,7.0538
18,49,0.2708,0.2347,7.2280
18,50,0.2442,0.2089,7.0605
18,51,0.2735,0.2373,7.2493
18,52,0.2562,0.2201,7.2128
18,53,0.2786,0.2417,7.3750
18,54,0.2483,0.2110,7.4594
18,55,0.2843,0.2481,7.2362
18,56,0.2519,0.2142,7.5476
18,57,0.2635,0.2268,7.3403
18,58,0.2501,0.2133,7.3559
18,59,0.2657,0.2275,7.6344
18,60,0.2689,0.2326,7.2632
18,61,0.2569,0.2207,7.2432
18,62,0.2660,0.2305,7.1084
18,63,0.2802,0.2436,7.3286
18,64,0.2455,0.2100,7.0982
18,65,0.2468,0.2099,7.3664
18,66,0.2560,0.2200,7.2007
18,67,0.2868,0.2514,7.0820
18,68,0.2878,0.2522,7.1152
18,69,0.2673,0.2306,7.3500
18,70,0.2763,0.2398,7.3044
18,71,0.2706,0.2340,7.3258
18,72,0.2600,0.2236,7.2650
18,73,0.2510,0.2154,7.1163
18,74,0.2474,0.2117,7.1473
18,75,0.2574,0.2197,7.5443
18,76,0.2473,0.2110,7.2515
18,77,0.2852,0.2486,7.3102
18,78,0.2610,0.2241,7.3896
18,79,0.2591,0.2220,7.4220
18,80,0.2822,0.2455,7.3416
18,81,0.2495,0.2125,7.3840
18,82,0.2574,0.2211,7.2559
18,83,0.2478,0.2107,7.4051
18,84,0.2633,0.2255,7.5482
18,85,0.2546,0.2186,7.2132
18,86,0.2545,0.2184,7.2102
18,87,0.2566,0.2209,7.1456
18,88,0.2362,0.2005,7.1486
18,89,0.2523,0.2164,7.1823
18,90,0.2531,0.2172,7.1828
18,91,0.2595,0.2225,7.4021
18,92,0.2651,0.2288,7.2652
18,93,0.2577,0.2217,7.1962
18,94,0.2765,0.2391,7.4840
18,95,0.2596,0.2233,7.2574
18,96,0.2821,0.2461,7.1992
18,97,0.2817,0.2452,7.3104
18,98,0.2665,0.2315,7.0073
18,99,0.2750,0.2392,7.1645
18,100,0.2556,0.2208,6.9766
18,101,0.2634,0.2276,7.1671
18,102,0.2665,0.2293,7.4526
18,103,0.2641,0.2272,7.3804
18,104,0.2753,0.2387,7.3126
18,105,0.2751,0.2389,7.2264
18,106,0.2495,0.2120,7.5136
18,107,0.2471,0.2094,7.5341
18,108,0.2452,0.2084,7.3506
18,109,0.2722,0.2366,7.1178
18,110,0.2942,0.2576,7.3137
18,111,0.2678,0.2311,7.3401
18,112,0.2494,0.2132,7.2332
18,113,0.2466,0.2108,7.1790
18,114,0.2566,0.2196,7.3932
18,115,0.2482,0.2127,7.1062
18,116,0.2487,0.2121,7.3284
18,117,0.2644,0.2281,7.2549
18,118,0.2494,0.2151,6.8650
18,119,0.2865,0.2514,7.0182
18,120,0.2699,0.2338,7.2255
18,121,0.2646,0.2297,6.9784
18,122,0.2560,0.2198,7.2450
18,123,0.2411,0.2069,6.8247
18,124,0.2827,0.2462,7.3004
18,125,0.2610,0.2252,7.1674
18,126,0.2558,0.2197,7.2250
18,127,0.2701,0.2348,7.0490
18,128,0.2595,0.2237,7.1613
18,129,0.2796,0.2431,7.3027
18,130,0.2462,0.2103,7.1774
18,131,0.2551,0.2186,7.2953
18,132,0.2586,0.2230,7.1134
18,133,0.2552,0.2176,7.5082
18,134,0.2561,0.2188,7.4688
18,135,0.2716,0.2348,7.3569
18,136,0.2608,0.2243,7.3055
18,137,0.2766,0.2385,7.6154
18,138,0.2596,0.2225,7.4026
18,139,0.2729,0.2355,7.4809
18,140,0.2671,0.2302,7.3911
18,141,0.2645,0.2267,7.5544
18,142,0.2806,0.2441,7.2989
18,143,0.2413,0.2034,7.5767
18,144,0.2651,0.2281,7.4062
18,145,0.2973,0.2607,7.3237
18,146,0.2422,0.2063,7.1756
18,147,0.2523,0.2157,7.3046
18,148,0.2615,0.2261,7.0899
18,149,0.2569,0.2201,7.3526
18,150,0.2690,0.2328,7.2498
18,151,0.2603,0.2237,7.3163
18,152,0.2624,0.2253,7.4305
18,153,0.2676,0.2315,7.2246
18,154,0.2702,0.2333,7.3815
18,155,0.2516,0.2143,7.4532
18,156,0.2932,0.2571,7.2285
18,157,0.2689,0.2322,7.3446
18,158,0.2602,0.2243,7.1879
18,159,0.2664,0.2307,7.1391
18,160,0.2622,0.2266,7.1130
18,161,0.2616,0.2257,7.1877
18,162,0.2992,0.2618,7.4694
18,163,0.2688,0.2332,7.1252
18,164,0.2743,0.2379,7.2807
18,165,0.2567,0.2212,7.1061
18,166,0.2573,0.2206,7.3346
18,167,0.2666,0.2305,7.2145
18,168,0.2534,0.2155,7.5748
18,169,0.2597,0.2229,7.3602
18,170,0.2617,0.2260,7.1444
18,171,0.2619,0.2258,7.2277
18,172,0.2607,0.2241,7.3302
18,173,0.2449,0.2096,7.0586
18,174,0.2715,0.2350,7.3009
18,175,0.2613,0.2262,7.0256
18,176,0.2480,0.2117,7.2720
18,177,0.2728,0.2380,6.9622
18,178,0.2491,0.2129,7.2504
18,179,0.2811,0.2447,7.2769
18,180,0.2478,0.2132,6.9212
18,181,0.2806,0.2445,7.2079
18,182,0.2546,0.2197,6.9752
18,183,0.2727,0.2375,7.0496
18,184,0.2495,0.2151,6.8861
18,185,0.2454,0.2091,7.2604
18,186,0.2527,0.2175,7.0317
18,187,0.2860,0.2498,7.2352
18,188,0.2712,0.2363,6.9828
18,189,0.2573,0.2206,7.3476
18,190,0.2732,0.2376,7.1255
18,191,0.2685,0.2317,7.3469
18,192,0.2615,0.2275,6.7996
18,193,0.2491,0.2140,7.0066
18,194,0.2698,0.2353,6.9189
18,195,0.2549,0.2187,7.2379
18,196,0.2559,0.2209,6.9986
18,197,0.2662,0.2293,7.3835
18,198,0.2678,0.2316,7.2512
18,199,0.2592,0.2233,7.1764
18,200,0.2483,0.2118,7.2876
18,201,0.2428,0.2059,7.3819
18,202,0.2354,0.1993,7.2288
18,203,0.2725,0.2368,7.1481
18,204,0.2571,0.2204,7.3486
18,205,0.2585,0.2229,7.1051
18,206,0.2721,0.2342,7.5732
18,207,0.2463,0.2100,7.2541
18,208,0.2656,0.2292,7.2822
18,209,0.2558,0.2195,7.2562
18,210,0.2584,0.2229,7.1057
18,211,0.2840,0.2489,7.0051
18,212,0.2531,0.2164,7.3344
18,213,0.2628,0.2256,7.4443
18,214,0.2514,0.2156,7.1623
18,215,0.2818,0.2463,7.0986
18,216,0.2749,0.2383,7.3248
18,217,0.2374,0.2015,7.1796
18,218,0.2531,0.2169,7.2354
18,219,0.2516,0.2154,7.2414
18,220,0.2534,0.2180,7.0840
18,221,0.2683,0.2331,7.0255
18,222,0.2635,0.2279,7.1182
18,223,0.2612,0.2241,7.4244
18,224,0.2620,0.2259,7.2339
18,225,0.2574,0.2210,7.2820
18,226,0.2645,0.2287,7.1576
18,227,0.2913,0.2543,7.4148
18,228,0.2575,0.2227,6.9756
18,229,0.2416,0.2073,6.8593
18,230,0.2766,0.2411,7.1035
18,231,0.2628,0.2268,7.2073
18,232,0.2640,0.2282,7.1478
18,233,0.2700,0.2347,7.0738
18,234,0.2632,0.2281,7.0309
18,235,0.2706,0.2343,7.2496
18,236,0.2551,0.2190,7.2131
18,237,0.2668,0.2309,7.1828
18,238,0.2454,0.2095,7.1818
18,239,0.2872,0.2502,7.3959
18,240,0.2833,0.2467,7.3277
18,241,0.2693,0.2330,7.2589
18,242,0.2597,0.2223,7.4658
18,243,0.2513,0.2154,7.1720
18,244,0.2690,0.2316,7.4864
18,245,0.2853,0.2488,7.3040
18,246,0.2730,0.2361,7.3929
18,247,0.2660,0.2301,7.1705
18,248,0.2711,0.2356,7.1064
18,249,0.2594,0.2238,7.1109
18,250,0.2696,0.2317,7.5719
18,251,0.2756,0.2399,7.1420
18,252,0.2663,0.2298,7.3038
18,253,0.2431,0.2062,7.3757
18,254,0.2445,0.2086,7.1854
18,255,0.2542,0.2183,7.1623
18,256,0.2591,0.2214,7.5486
18,257,0.2546,0.2184,7.2232
18,258,0.2540,0.2176,7.2640
18,259,0.2496,0.2147,6.9954
18,260,0.2524,0.2160,7.2801
18,261,0.2593,0.2227,7.3055
18,262,0.2635,0.2276,7.1814
18,263,0.2512,0.2168,6.8762
18,264,0.2476,0.2124,7.0413
18,265,0.2594,0.2248,6.9187
18,266,0.2567,0.2223,6.8900
18,267,0.2940,0.2581,7.1917
18,268,0.2842,0.2466,7.5358
18,269,0.2544,0.2184,7.1923
18,270,0.2548,0.2190,7.1490
18,271,0.2670,0.2313,7.1545
18,272,0.2520,0.2169,7.0149
18,273,0.2656,0.2287,7.3768
18,274,0.2746,0.2383,7.2765
18,275,0.2505,0.2142,7.2763
18,276,0.2634,0.2282,7.0355
18,277,0.2556,0.2194,7.2476
18,278,0.2669,0.2311,7.1473
18,279,0.2714,0.2356,7.1685
18,280,0.2569,0.2212,7.1482
18,281,0.2694,0.2335,7.1745
18,282,0.2746,0.2402,6.8928
18,283,0.2622,0.2271,7.0313
18,284,0.2530,0.2174,7.1342
18,285,0.2651,0.2288,7.2611
18,286,0.2654,0.2304,6.9975
18,287,0.2712,0.2346,7.3237
18,288,0.2408,0.2069,6.7763
18,289,0.2580,0.2215,7.2999
18,290,0.2724,0.2364,7.1937
18,291,0.2542,0.2181,7.2115
18,292,0.2310,0.1943,7.3502
18,293,0.2597,0.2241,7.1142
18,294,0.2727,0.2360,7.3553
18,295,0.2712,0.2354,7.1720
18,296,0.2570,0.2220,7.0149
18,297,0.2427,0.2079,6.9523
18,298,0.2705,0.2337,7.3649
18,299,0.2656,0.2290,7.3359
18,300,0.2643,0.2280,7.2500
18,301,0.2613,0.2239,7.4821
18,302,0.2629,0.2243,7.7077
18,303,0.2518,0.2154,7.2736
18,304,0.2615,0.2249,7.3181
18,305,0.2819,0.2448,7.4299
18,306,0.2558,0.2176,7.6456
18,307,0.2530,0.2173,7.1460
18,308,0.2491,0.2130,7.2193
18,309,0.2827,0.2460,7.3272
18,310,0.2780,0.2424,7.1180
18,311,0.2788,0.2423,7.3076
18,312,0.2601,0.2233,7.3609
18,313,0.2612,0.2265,6.9472
18,314,0.2567,0.2206,7.2154
18,315,0.2628,0.2269,7.1792
18,316,0.2513,0.2150,7.2494
18,317,0.2949,0.2576,7.4619
18,318,0.2526,0.2173,7.0686
18,319,0.2612,0.2259,7.0571
18,320,0.2780,0.2424,7.1208
18,321,0.2653,0.2302,7.0232
18,322,0.2439,0.2093,6.9098
18,323,0.2760,0.2404,7.1147
18,324,0.2504,0.2150,7.0703
18,325,0.2470,0.2120,7.0173
18,326,0.2886,0.2515,7.4281
18,327,0.2751,0.2395,7.1231
18,328,0.2636,0.2278,7.1606
18,329,0.2544,0.2176,7.3589
18,330,0.2571,0.2214,7.1289
18,331,0.2574,0.2202,7.4350
18,332,0.2579,0.2214,7.3089
18,333,0.2728,0.2364,7.2779
18,334,0.2584,0.2217,7.3370
18,335,0.2707,0.2342,7.3138
18,336,0.2833,0.2463,7.3973
18,337,0.2758,0.2397,7.2311
18,338,0.2382,0.2004,7.5638
18,339,0.2645,0.2279,7.3044
18,340,0.2618,0.2255,7.2672
18,341,0.2659,0.2294,7.3020
18,342,0.2684,0.2318,7.3119
18,343,0.2864,0.2499,7.3106
18,344,0.2532,0.2170,7.2379
18,345,0.2534,0.2157,7.5292
18,346,0.2728,0.2362,7.3185
18,347,0.2633,0.2270,7.2502
18,348,0.2540,0.2178,7.2439
18,349,0.2694,0.2334,7.2133
18,350,0.2841,0.2486,7.0909
18,351,0.2676,0.2316,7.2009
18,352,0.2468,0.2112,7.1166
18,353,0.2492,0.2136,7.1206
18,354,0.2357,0.2002,7.1056
18,355,0.2524,0.2170,7.0774
18,356,0.2422,0.2076,6.9109
18,357,0.2713,0.2365,6.9505
18,358,0.2418,0.2061,7.1366
18,359,0.2440,0.2080,7.2042
18,360,0.2477,0.2125,7.0416
18,361,0.2642,0.2281,7.2361
18,362,0.2706,0.2348,7.1558
18,363,0.2732,0.2364,7.3735
18,364,0.2626,0.2256,7.3931
18,365,0.2455,0.2099,7.1092
18,366,0.2822,0.2444,7.5671
18,367,0.2717,0.2336,7.6147
18,368,0.2534,0.2176,7.1539
18,369,0.2695,0.2325,7.3947
18,370,0.2688,0.2324,7.2846
18,371,0.2623,0.2260,7.2633
18,372,0.2744,0.2351,7.8636
18,373,0.2807,0.2436,7.4184
18,374,0.2630,0.2271,7.1936
18,375,0.2687,0.2315,7.4574
18,376,0.2495,0.2129,7.3220
18,377,0.2565,0.2195,7.4025
18,378,0.2689,0.2311,7.5490
18,379,0.2720,0.2353,7.3336
18,380,0.2634,0.2278,7.1183
18,381,0.2658,0.2303,7.0929
18,382,0.2518,0.2154,7.2870
18,383,0.2704,0.2351,7.0640
18,384,0.2704,0.2353,7.0092
18,385,0.2445,0.2084,7.2164
18,386,0.2535,0.2190,6.8822
18,387,0.2648,0.2294,7.0917
18,388,0.2806,0.2452,7.0771
18,389,0.2596,0.2230,7.3123
18,390,0.2658,0.2292,7.3249
18,391,0.2424,0.2051,7.4451
18,392,0.2576,0.2208,7.3478
18,393,0.2567,0.2210,7.1390
18,394,0.2572,0.2204,7.3535
18,395,0.2727,0.2360,7.3547
18,396,0.2539,0.2158,7.6172
18,397,0.2512,0.2142,7.3920
18,398,0.2601,0.2227,7.4801
18,399,0.2777,0.2408,7.3790
18,400,0.2498,0.2112,7.7167
18,401,0.2704,0.2331,7.4632
18,402,0.2609,0.2242,7.3363
18,403,0.2462,0.2092,7.4044
18,404,0.2488,0.2128,7.2151
18,405,0.2624,0.2261,7.2642
18,406,0.2755,0.2389,7.3190
18,407,0.2596,0.2229,7.3360
18,408,0.2796,0.2427,7.3936
18,409,0.2569,0.2209,7.2126
18,410,0.2527,0.2176,7.0143
18,411,0.2749,0.2416,6.6625
18,412,0.2590,0.2240,6.9939
18,413,0.2700,0.2338,7.2497
18,414,0.2697,0.2349,6.9602
18,415,0.2538,0.2189,6.9911
18,416,0.2658,0.2320,6.7651
18,417,0.2500,0.2146,7.0713
18,418,0.2665,0.2318,6.9450
18,419,0.2492,0.2136,7.1307
18,420,0.2702,0.2343,7.1741
18,421,0.2672,0.2318,7.0634
18,422,0.2856,0.2484,7.4506
18,423,0.2603,0.2237,7.3221
18,424,0.2674,0.2310,7.2800
18,425,0.2650,0.2291,7.1930
18,426,0.2958,0.2604,7.0820
18,427,0.2677,0.2319,7.1647
18,428,0.2531,0.2165,7.3206
18,429,0.2880,0.2517,7.2690
18,430,0.2595,0.2234,7.2137
18,431,0.2655,0.2294,7.2146
18,432,0.2615,0.2264,7.0166
18,433,0.2773,0.2424,6.9871
18,434,0.2497,0.2142,7.0921
18,435,0.2583,0.2222,7.2327
18,436,0.2382,0.2024,7.1592
18,437,0.2458,0.2093,7.3023
18,438,0.2658,0.2305,7.0556
18,439,0.2711,0.2352,7.1733
18,440,0.2560,0.2199,7.2376
18,441,0.2466,0.2120,6.9185
18,442,0.2536,0.2168,7.3522
18,443,0.2665,0.2309,7.1255
18,444,0.2548,0.2183,7.2992
18,445,0.2414,0.2061,7.0517
18,446,0.2551,0.2186,7.3108
18,447,0.2783,0.2412,7.4209
18,448,0.2667,0.2301,7.3139
18,449,0.2683,0.2321,7.2511
18,450,0.2742,0.2393,6.9937
18,451,0.2701,0.2343,7.1548
18,452,0.2745,0.2380,7.2987
18,453,0.2579,0.2225,7.0970
18,454,0.2639,0.2262,7.5544
18,455,0.2650,0.2293,7.1434
18,456,0.2555,0.2182,7.4544
18,457,0.2881,0.2519,7.2500
18,458,0.2565,0.2191,7.4741
18,459,0.2560,0.2181,7.5775
18,460,0.2763,0.2393,7.3986
18,461,0.2711,0.2337,7.4809
18,462,0.2385,0.2025,7.1960
18,463,0.2624,0.2257,7.3353
18,464,0.2835,0.2486,6.9746
18,465,0.2453,0.2088,7.2917
18,466,0.2568,0.2203,7.2969
18,467,0.2662,0.2308,7.0728
18,468,0.2722,0.2353,7.3785
18,469,0.2501,0.2138,7.2588
18,470,0.2456,0.2101,7.1105
18,471,0.2464,0.2102,7.2427
18,472,0.2814,0.2439,7.4995
18,473,0.2575,0.2211,7.2767
18,474,0.2589,0.2201,7.7560
18,475,0.2468,0.2107,7.2274
18,476,0.2644,0.2294,6.9975
18,477,0.2660,0.2307,7.0651
18,478,0.2650,0.2287,7.2521
18,479,0.2680,0.2316,7.2800
18,480,0.2502,0.2144,7.1681
18,481,0.2532,0.2167,7.2938
18,482,0.2608,0.2245,7.2559
18,483,0.2517,0.2165,7.0528
18,484,0.2668,0.2312,7.1190
18,485,0.2676,0.2304,7.4556
18,486,0.2838,0.2476,7.2426
18,487,0.2534,0.2167,7.3428
18,488,0.2751,0.2395,7.1211
18,489,0.2742,0.2373,7.3756
18,490,0.2704,0.2347,7.1529
18,491,0.2579,0.2219,7.2024
18,492,0.2556,0.2188,7.3523
18,493,0.2856,0.2484,7.4471
18,494,0.2784,0.2416,7.3616
18,495,0.2765,0.2402,7.2644
18,496,0.2490,0.2119,7.4225
18,497,0.2665,0.2293,7.4500
18,498,0.2674,0.2306,7.3598
18,499,0.2620,0.2238,7.6463
18,500,0.2615,0.2244,7.4176
18,501,0.2772,0.2411,7.2205
18,502,0.2595,0.2223,7.4543
18,503,0.2861,0.2489,7.4386
18,504,0.2618,0.2263,7.0856
18,505,0.2851,0.2478,7.4711
18,506,0.2759,0.2396,7.2696
18,507,0.2708,0.2344,7.2917
18,508,0.2688,0.2334,7.0730
18,509,0.2518,0.2141,7.5327
18,510,0.2827,0.2456,7.4036
18,511,0.2661,0.2295,7.3109
18,512,0.2544,0.2172,7.4343
18,513,0.2799,0.2433,7.3189
18,514,0.2625,0.2267,7.1507
18,515,0.2654,0.2308,6.9165
18,516,0.2534,0.2178,7.1124
18,517,0.2572,0.2208,7.2847
18,518,0.2634,0.2263,7.4117
18,519,0.2854,0.2493,7.2227
18,520,0.2684,0.2312,7.4330
18,521,0.2644,0.2278,7.3240
18,522,0.2571,0.2211,7.1979
18,523,0.2479,0.2126,7.0661
18,524,0.2472,0.2086,7.7210
18,525,0.2501,0.2121,7.5959
18,526,0.2464,0.2104,7.1849
18,527,0.2876,0.2511,7.2941
18,528,0.2669,0.2297,7.4323
18,529,0.2839,0.2480,7.1806
18,530,0.2613,0.2252,7.2349
18,531,0.2658,0.2293,7.3058
18,532,0.2617,0.2247,7.3985
18,533,0.2811,0.2441,7.3974
18,534,0.2717,0.2348,7.3772
18,535,0.2508,0.2155,7.0481
18,536,0.2535,0.2185,6.9958
18,537,0.2533,0.2164,7.3885
18,538,0.2856,0.2490,7.3355
18,539,0.2685,0.2320,7.3077
18,540,0.2652,0.2296,7.1225
18,541,0.2728,0.2367,7.2095
18,542,0.2669,0.2324,6.8927
18,543,0.2633,0.2267,7.3157
18,544,0.2615,0.2247,7.3681
18,545,0.2954,0.2590,7.2813
18,546,0.2748,0.2393,7.1056
18,547,0.2460,0.2099,7.2238
18,548,0.2586,0.2229,7.1487
18,549,0.2697,0.2336,7.2210
18,550,0.2550,0.2200,6.9998
18,551,0.2618,0.2265,7.0639
18,552,0.2641,0.2282,7.1840
18,553,0.2564,0.2214,7.0006
18,554,0.2658,0.2299,7.1834
18,555,0.2719,0.2364,7.1071
18,556,0.2689,0.2335,7.0909
18,557,0.2578,0.2213,7.3046
18,558,0.2469,0.2115,7.0834
18,559,0.2510,0.2151,7.1898
18,560,0.2686,0.2322,7.2879
18,561,0.2781,0.2421,7.1998
18,562,0.2628,0.2272,7.1274
18,563,0.2722,0.2360,7.2354
18,564,0.2773,0.2397,7.5220
18,565,0.2438,0.2076,7.2517
18,566,0.2482,0.2113,7.3841
18,567,0.2530,0.2159,7.4083
18,568,0.2588,0.2219,7.3990
18,569,0.2551,0.2200,7.0325
18,570,0.2524,0.2160,7.2934
18,571,0.2901,0.2535,7.3227
18,572,0.2564,0.2211,7.0637
18,573,0.2474,0.2116,7.1635
18,574,0.2467,0.2103,7.2909
18,575,0.2482,0.2139,6.8584
18,576,0.2605,0.2250,7.0997
18,577,0.2759,0.2397,7.2473
18,578,0.2573,0.2212,7.2195
18,579,0.2624,0.2270,7.0924
18,580,0.2755,0.2380,7.5008
18,581,0.2761,0.2390,7.4104
18,582,0.2524,0.2163,7.2266
18,583,0.2380,0.2008,7.4331
18,584,0.2519,0.2161,7.1525
18,585,0.2519,0.2140,7.5794
18,586,0.2588,0.2244,6.8783
18,587,0.2529,0.2165,7.2917
18,588,0.2595,0.2243,7.0368
18,589,0.2580,0.2227,7.0570
18,590,0.2789,0.2419,7.4042
18,591,0.2507,0.2149,7.1598
18,592,0.2529,0.2154,7.5036
18,593,0.2651,0.2285,7.3338
18,594,0.2654,0.2285,7.3834
18,595,0.2640,0.2277,7.2606
18,596,0.2588,0.2216,7.4463
18,597,0.2573,0.2213,7.1930
18,598,0.2600,0.2236,7.2797
18,599,0.2601,0.2239,7.2349
18,600,0.2729,0.2348,7.6136
18,601,0.2679,0.2316,7.2448
18,602,0.2484,0.2131,7.0774
18,603,0.2488,0.2132,7.1206
18,604,0.2567,0.2213,7.0945
18,605,0.2692,0.2346,6.9183
18,606,0.2517,0.2152,7.2929
18,607,0.2539,0.2187,7.0437
18,608,0.2422,0.2044,7.5604
18,609,0.2865,0.2515,7.0133
18,610,0.2768,0.2408,7.2014
18,611,0.2478,0.2125,7.0661
18,612,0.2505,0.2147,7.1712
18,613,0.2792,0.2431,7.2122
18,614,0.2615,0.2246,7.3710
18,615,0.2643,0.2304,6.7788
18,616,0.2714,0.2357,7.1435
18,617,0.2716,0.2358,7.1635
18,618,0.2576,0.2200,7.5214
18,619,0.2564,0.2204,7.1978
18,620,0.2657,0.2281,7.5144
18,621,0.2670,0.2313,7.1311
18,622,0.2587,0.2205,7.6222
18,623,0.2655,0.2295,7.1929
18,624,0.2471,0.2116,7.0997
18,625,0.2534,0.2166,7.3567
